,0,1,2,3,4,5,6,7,8,9
157,-1.0,UNS:0.040193,UNS:0.044211,UNS:0.039818,UNS:0.049337,UNS:0.040254,UNS:0.041507,UNS:0.04033,UNS:0.042393,UNS:0.040942
158,UNS:0.040214,UNS:0.042336,SAT:0.946334,-1.0,UNS:0.050446,UNS:0.039741,UNS:0.052732,UNS:0.063374,UNS:0.047989,UNS:0.059045
159,UNS:0.047472,UNS:0.041299,UNS:0.040214,UNS:0.041016,-1.0,SAT:12.37476,UNS:0.109457,UNS:0.042932,UNS:0.04161,SAT:0.642076
160,UNS:0.057872,UNS:0.04155,UNS:0.040999,UNS:0.040462,-1.0,UNS:0.03994,UNS:0.040318,UNS:0.041475,UNS:0.039926,UNS:0.04363
161,UNS:0.081641,UNS:0.046455,UNS:0.039989,UNS:0.039576,UNS:0.03962,UNS:0.040118,-1.0,UNS:0.041088,UNS:0.04322,UNS:0.043767
162,UNS:0.041598,UNS:0.040668,UNS:0.039601,UNS:0.039401,UNS:0.040798,-1.0,UNS:0.039992,UNS:0.041361,UNS:0.042263,UNS:0.045945
163,UNS:0.040597,UNS:0.043331,UNS:0.045473,UNS:0.043773,-1.0,UNS:0.040504,UNS:0.041389,UNS:0.03992,UNS:0.043849,UNS:0.044042
164,UNS:0.043502,UNS:0.0402,UNS:0.106439,UNS:0.041872,SAT:0.790315,UNS:0.042183,-1.0,UNS:0.040506,UNS:0.043828,UNS:0.045197
165,UNS:0.040669,UNS:0.040258,UNS:0.039949,UNS:0.039755,UNS:0.039674,-1.0,UNS:0.03999,UNS:0.082885,UNS:0.040858,UNS:0.040719
166,UNS:0.045539,UNS:0.082942,UNS:0.042679,UNS:0.040756,-1.0,UNS:0.041113,UNS:0.041997,UNS:0.040117,UNS:0.041094,UNS:0.043218
167,UNS:0.054169,SAT:1.043738,SAT:1.896558,SAT:1.467991,SAT:29.581116,-1.0,TIMEOUT,UNS:0.107386,UNS:2.13686,UNS:0.10121
168,UNS:0.043176,-1.0,UNS:0.041398,UNS:0.04347,UNS:0.044059,UNS:0.050785,UNS:0.041861,UNS:0.041494,UNS:0.042909,UNS:0.041778
169,UNS:0.048762,UNS:0.044085,UNS:0.054331,UNS:0.044714,-1.0,UNS:0.043387,UNS:0.043041,UNS:0.136874,UNS:0.043255,UNS:0.042301
170,UNS:0.041344,UNS:0.044237,UNS:0.042106,UNS:0.043106,-1.0,UNS:0.156227,UNS:0.048003,UNS:0.041779,UNS:0.042824,UNS:0.042449
171,UNS:0.045717,UNS:0.041752,SAT:4.084035,UNS:0.042422,UNS:0.04209,UNS:0.043232,UNS:0.043573,-1.0,UNS:0.045934,UNS:0.166432
172,UNS:0.058452,UNS:0.049917,-1.0,UNS:0.171255,UNS:0.042083,UNS:0.050228,UNS:0.042995,UNS:0.081536,UNS:0.233277,UNS:0.04531
173,UNS:0.048068,UNS:0.044286,UNS:0.045357,-1.0,UNS:0.041981,UNS:0.042981,UNS:0.042403,UNS:0.042628,UNS:0.045972,UNS:0.042529
174,UNS:0.042403,UNS:0.04335,-1.0,UNS:0.041491,UNS:0.043718,UNS:0.043756,UNS:0.093035,UNS:0.065797,UNS:0.089078,UNS:0.041831
175,UNS:0.043054,UNS:0.043592,UNS:0.043316,UNS:0.046449,UNS:0.042158,UNS:0.042687,UNS:0.075253,-1.0,UNS:0.042931,UNS:0.04342
176,UNS:0.042261,-1.0,UNS:0.045164,UNS:0.042207,UNS:0.044496,UNS:0.042548,UNS:0.044559,UNS:0.043225,UNS:0.042453,UNS:0.043709
177,UNS:0.107742,UNS:0.041797,UNS:0.042227,UNS:0.042147,UNS:0.043004,UNS:0.0483,UNS:0.042907,UNS:0.043714,-1.0,UNS:0.042384
178,UNS:0.043428,-1.0,UNS:0.042003,UNS:0.049942,UNS:0.043796,UNS:0.056346,UNS:0.041926,UNS:0.119069,UNS:0.041697,UNS:0.041742
179,UNS:0.048102,UNS:0.042495,UNS:0.042918,UNS:0.044776,UNS:0.04268,UNS:0.043448,UNS:0.041769,UNS:0.04438,-1.0,UNS:0.044107
180,UNS:0.048117,-1.0,UNS:0.049079,UNS:0.043717,UNS:0.04238,UNS:0.042881,UNS:0.04746,UNS:0.044321,UNS:0.047822,UNS:0.044231
181,UNS:0.051793,UNS:0.057925,UNS:0.049031,UNS:0.043573,UNS:0.073727,UNS:0.04894,UNS:0.069272,UNS:0.081316,-1.0,UNS:0.044796
182,UNS:0.043447,UNS:0.042124,UNS:0.042412,UNS:0.090259,UNS:0.042705,-1.0,UNS:0.042945,UNS:0.046616,UNS:0.04344,UNS:0.043876
183,-1.0,UNS:0.042623,UNS:0.041744,UNS:0.042454,UNS:0.06459,UNS:0.04294,UNS:0.046137,UNS:0.045602,UNS:0.041659,UNS:0.042557
184,UNS:0.042257,UNS:0.15747,SAT:11.930827,UNS:0.115454,UNS:0.044704,UNS:0.042813,UNS:0.108198,UNS:0.044932,-1.0,UNS:0.128398
185,UNS:0.043858,UNS:0.043929,UNS:0.04302,UNS:0.043505,UNS:0.105011,UNS:0.067279,UNS:0.043283,UNS:0.042643,UNS:0.061095,-1.0
186,UNS:0.047815,UNS:0.114374,-1.0,UNS:0.110273,UNS:0.099097,UNS:0.048776,UNS:0.109565,UNS:0.047847,UNS:0.163899,UNS:0.084795
187,UNS:0.042697,UNS:0.066864,UNS:0.052182,SAT:0.523825,UNS:0.045342,-1.0,UNS:0.044713,UNS:0.051038,UNS:0.041949,UNS:0.04372
188,-1.0,UNS:0.044941,UNS:0.04831,UNS:0.059342,UNS:0.042496,UNS:0.043389,UNS:0.05572,UNS:0.043263,UNS:0.110826,UNS:0.043859
189,UNS:0.045022,-1.0,UNS:0.044777,UNS:1.87532,UNS:0.404286,UNS:22.913472,UNS:0.048618,UNS:0.593486,UNS:0.043066,UNS:0.046401
190,UNS:0.048417,-1.0,UNS:0.04214,UNS:0.041782,UNS:0.042022,UNS:0.049947,UNS:0.044204,UNS:0.045757,UNS:0.16032,UNS:0.046769
191,UNS:0.043552,-1.0,UNS:0.046285,UNS:0.108844,UNS:0.055399,UNS:0.108664,UNS:0.041832,UNS:0.043976,UNS:0.044868,UNS:0.042334
192,-1.0,UNS:0.042302,UNS:0.046036,UNS:0.045054,UNS:0.047307,UNS:0.079288,UNS:0.051281,UNS:0.050766,UNS:0.041963,UNS:0.04469
193,UNS:0.048443,UNS:0.044965,UNS:0.042319,UNS:0.858842,SAT:5.584956,SAT:2.387506,UNS:0.050064,UNS:0.175003,UNS:0.1172,-1.0
194,-1.0,UNS:0.044305,UNS:0.042234,UNS:0.043375,UNS:0.04256,UNS:0.041961,UNS:0.042339,UNS:0.075603,UNS:0.044757,UNS:0.041797
195,UNS:0.042081,SAT:1.587262,UNS:0.114496,-1.0,SAT:5.320244,SAT:1.016492,SAT:7.168298,SAT:0.82642,UNS:0.104078,TIMEOUT
196,UNS:0.043149,-1.0,UNS:0.046896,UNS:0.042017,UNS:0.045127,UNS:0.090814,UNS:0.085622,UNS:0.044014,UNS:0.0432,UNS:0.043556
197,UNS:0.042099,UNS:0.042759,UNS:0.043427,UNS:0.043198,UNS:0.042422,UNS:0.042051,-1.0,UNS:0.04597,UNS:0.045076,UNS:0.044807
198,UNS:0.043536,UNS:0.084094,UNS:0.047098,UNS:0.054414,-1.0,UNS:0.044224,UNS:0.041976,UNS:0.044838,UNS:0.042516,UNS:0.044243
199,UNS:0.055781,UNS:0.042754,-1.0,UNS:0.069169,UNS:0.042324,UNS:0.045086,UNS:0.066395,UNS:0.071706,UNS:0.042691,UNS:0.042362
