,0,1,2,3,4,5,6,7,8,9
148,-1.0,UNS:0.044531,UNS:0.03981,UNS:0.044041,UNS:0.048319,UNS:0.03985,UNS:0.041552,UNS:0.043942,UNS:0.039459,UNS:0.040027
149,UNS:0.122311,UNS:0.107586,-1.0,UNS:0.117683,SAT:0.587571,SAT:0.570707,SAT:0.592441,UNS:0.101311,SAT:0.563922,SAT:0.577007
150,UNS:0.052906,UNS:0.058432,UNS:0.038547,UNS:0.041865,UNS:0.048474,UNS:0.041419,UNS:0.038733,UNS:0.0437,UNS:0.059957,-1.0
151,UNS:0.038934,UNS:0.0401,UNS:0.039041,SAT:0.947941,UNS:0.044081,UNS:0.038741,UNS:0.03956,UNS:0.039062,SAT:0.899974,-1.0
152,UNS:0.039004,UNS:0.041501,UNS:0.040738,UNS:0.038313,UNS:0.037992,-1.0,UNS:0.039672,UNS:0.03813,UNS:0.040715,UNS:0.040407
153,UNS:0.038433,UNS:0.038619,UNS:0.043318,UNS:0.046655,UNS:0.040726,-1.0,UNS:0.039914,UNS:0.04247,UNS:0.04938,UNS:0.040687
154,UNS:0.038563,-1.0,UNS:0.038803,UNS:0.039124,UNS:0.044142,UNS:0.039831,UNS:0.044028,UNS:0.038675,UNS:0.040875,UNS:0.038894
155,UNS:0.053586,UNS:0.058906,UNS:0.038036,UNS:0.040252,UNS:0.039639,-1.0,UNS:0.039614,UNS:0.038032,UNS:0.038492,UNS:0.043619
156,UNS:0.039154,UNS:0.039313,UNS:0.038997,UNS:0.041128,UNS:0.039094,UNS:0.038277,-1.0,UNS:0.039031,UNS:0.04011,UNS:0.040204
157,-1.0,UNS:0.039497,UNS:0.046201,UNS:0.038812,UNS:0.044398,UNS:0.045208,UNS:0.045884,UNS:0.060563,UNS:0.039066,UNS:0.055975
158,UNS:0.058897,UNS:0.038533,SAT:0.972458,-1.0,UNS:0.039767,UNS:0.039256,UNS:0.039248,UNS:0.040214,UNS:0.03921,UNS:0.050717
159,UNS:0.05935,UNS:0.039904,UNS:0.038883,UNS:0.040406,-1.0,UNS:0.039311,UNS:0.043042,UNS:0.05174,UNS:0.060768,SAT:0.724954
160,UNS:0.039615,UNS:0.038844,UNS:0.03897,UNS:0.039868,-1.0,UNS:0.040157,UNS:0.046383,UNS:0.046853,UNS:0.040447,UNS:0.039036
161,UNS:0.039481,UNS:0.048226,UNS:0.040286,UNS:0.042706,UNS:0.040238,UNS:0.040026,-1.0,UNS:0.044141,UNS:0.052044,UNS:0.052801
162,UNS:0.038175,UNS:0.042959,UNS:0.055081,UNS:0.039279,UNS:0.068216,-1.0,UNS:0.067131,UNS:0.039549,UNS:0.039501,UNS:0.047827
163,UNS:0.041529,UNS:0.039506,UNS:0.04115,UNS:0.048286,-1.0,UNS:0.052734,UNS:0.039637,UNS:0.042631,UNS:0.064399,UNS:0.041554
164,UNS:0.041103,UNS:0.038948,UNS:0.040033,UNS:0.040102,UNS:0.040613,UNS:0.046734,-1.0,UNS:0.038959,UNS:0.052349,UNS:0.039704
165,UNS:0.053709,UNS:0.055946,UNS:0.03994,UNS:0.041615,UNS:0.040722,-1.0,UNS:0.045616,UNS:0.03951,UNS:0.048497,UNS:0.044425
166,UNS:0.039326,UNS:0.041705,UNS:0.046556,UNS:0.038279,-1.0,UNS:0.045777,UNS:0.067462,UNS:0.04206,UNS:0.038813,UNS:0.040252
167,UNS:0.047815,UNS:0.038601,UNS:0.039288,UNS:0.103855,UNS:0.041852,-1.0,UNS:0.041871,UNS:0.039118,UNS:0.038896,UNS:0.038424
168,UNS:0.038429,-1.0,UNS:0.039403,UNS:0.046997,UNS:0.039264,UNS:0.04137,UNS:0.039424,UNS:0.038408,UNS:0.042715,UNS:0.046966
169,UNS:0.039423,UNS:0.038687,UNS:0.040075,UNS:0.039271,-1.0,UNS:0.039253,UNS:0.038343,UNS:0.04289,UNS:0.039392,UNS:0.039364
170,UNS:0.038623,UNS:0.040507,UNS:0.038393,UNS:0.040289,-1.0,UNS:0.039159,UNS:0.038559,UNS:0.038047,UNS:0.03814,UNS:0.039502
171,UNS:0.039673,UNS:0.04168,SAT:0.643729,UNS:0.055922,UNS:0.038651,UNS:0.038992,UNS:0.038292,-1.0,UNS:0.039714,UNS:0.040053
172,UNS:0.041264,UNS:0.039892,-1.0,UNS:0.041067,UNS:0.041043,UNS:0.039309,UNS:0.045479,UNS:0.039237,UNS:0.038233,UNS:0.040418
173,UNS:0.04053,UNS:0.038559,UNS:0.044818,-1.0,UNS:0.039117,UNS:0.041735,UNS:0.04089,UNS:0.041332,UNS:0.039918,UNS:0.03914
174,UNS:0.056659,UNS:0.042817,-1.0,UNS:0.039243,UNS:0.042949,UNS:0.038607,UNS:0.054454,UNS:0.045457,UNS:0.0539,UNS:0.040601
175,UNS:0.041442,UNS:0.04782,UNS:0.039728,UNS:0.0397,UNS:0.039473,UNS:0.040207,UNS:0.041815,-1.0,UNS:0.044151,UNS:0.046357
176,UNS:0.040105,-1.0,UNS:0.038907,UNS:0.03992,UNS:0.04141,UNS:0.039925,UNS:0.043115,UNS:0.039564,UNS:0.040351,UNS:0.039842
177,UNS:0.039761,UNS:0.039585,UNS:0.039871,UNS:0.040304,UNS:0.043109,UNS:0.040303,UNS:0.049031,UNS:0.040667,-1.0,UNS:0.057927
178,UNS:0.041203,-1.0,UNS:0.042435,UNS:0.042107,UNS:0.050534,UNS:0.039972,UNS:0.044671,UNS:0.042075,UNS:0.040256,UNS:0.039093
179,UNS:0.040545,UNS:0.059054,UNS:0.041663,UNS:0.038237,UNS:0.042993,UNS:0.051364,UNS:0.038371,UNS:0.038315,-1.0,UNS:0.038638
180,UNS:0.039375,-1.0,UNS:0.045904,UNS:0.038603,UNS:0.038956,UNS:0.041877,UNS:0.038473,UNS:0.045157,UNS:0.042912,UNS:0.039232
181,UNS:0.039543,UNS:0.038294,UNS:0.039045,UNS:0.039436,UNS:0.044033,UNS:0.03833,UNS:0.04107,UNS:0.041759,-1.0,UNS:0.055437
182,UNS:0.039076,UNS:0.03939,UNS:0.038592,UNS:0.03793,UNS:0.039523,-1.0,UNS:0.038315,UNS:0.038847,UNS:0.038163,UNS:0.039263
183,-1.0,UNS:0.039249,UNS:0.038512,UNS:0.03916,UNS:0.041611,UNS:0.038533,UNS:0.041671,UNS:0.046422,UNS:0.038497,UNS:0.038945
184,UNS:0.040764,UNS:0.039044,UNS:0.045046,UNS:0.041751,UNS:0.039023,UNS:0.038227,UNS:0.038592,UNS:0.038793,-1.0,UNS:0.04029
185,UNS:0.039354,UNS:0.041189,UNS:0.041218,UNS:0.040033,UNS:0.038401,UNS:0.039546,UNS:0.040125,UNS:0.046059,UNS:0.038491,-1.0
186,UNS:0.038575,UNS:0.045327,-1.0,UNS:0.10798,UNS:0.041331,UNS:0.038773,UNS:0.038153,UNS:0.038788,UNS:0.043637,UNS:0.042856
187,UNS:0.042317,UNS:0.039819,UNS:0.038359,UNS:0.040957,UNS:0.039498,-1.0,UNS:0.03923,UNS:0.039091,UNS:0.03942,UNS:0.044609
188,-1.0,UNS:0.039885,UNS:0.039594,UNS:0.040157,UNS:0.042478,UNS:0.039431,UNS:0.041139,UNS:0.047111,UNS:0.046795,UNS:0.03896
189,UNS:0.040465,-1.0,UNS:0.041392,UNS:0.043827,UNS:0.039264,UNS:0.041236,UNS:0.038919,UNS:0.040923,UNS:0.044083,UNS:0.039529
190,UNS:0.042168,-1.0,UNS:0.041068,UNS:0.039883,UNS:0.038726,UNS:0.039038,UNS:0.038936,UNS:0.044095,UNS:0.038241,UNS:0.041766
191,UNS:0.039536,-1.0,UNS:0.038529,UNS:0.039078,UNS:0.03821,UNS:0.039176,UNS:0.038753,UNS:0.040651,UNS:0.038302,UNS:0.038115
192,-1.0,UNS:0.041186,UNS:0.038276,UNS:0.039949,UNS:0.039267,UNS:0.042922,UNS:0.039187,UNS:0.039957,UNS:0.049229,UNS:0.041744
193,UNS:0.064007,UNS:0.038592,UNS:0.039334,UNS:0.039171,UNS:0.040738,UNS:0.039585,UNS:0.040401,UNS:0.039666,UNS:0.039581,-1.0
194,-1.0,UNS:0.038832,UNS:0.041028,UNS:0.038543,UNS:0.038084,UNS:0.043315,UNS:0.041561,UNS:0.039201,UNS:0.038364,UNS:0.039647
195,UNS:0.038978,UNS:0.105197,UNS:0.039023,-1.0,UNS:0.042909,SAT:0.78512,UNS:0.041926,UNS:0.099141,UNS:0.038039,UNS:0.041998
196,UNS:0.038621,-1.0,UNS:0.038866,UNS:0.038477,UNS:0.052658,UNS:0.043865,UNS:0.043995,UNS:0.039814,UNS:0.049559,UNS:0.039142
197,UNS:0.039261,UNS:0.038386,UNS:0.041598,UNS:0.038666,UNS:0.038356,UNS:0.043892,-1.0,UNS:0.040192,UNS:0.042406,UNS:0.038673
198,UNS:0.0403,UNS:0.038842,UNS:0.040383,UNS:0.038445,-1.0,UNS:0.041854,UNS:0.038885,UNS:0.039962,UNS:0.040311,UNS:0.040278
199,UNS:0.042928,UNS:0.056702,-1.0,UNS:0.038895,UNS:0.048772,UNS:0.038844,UNS:0.047563,UNS:0.050319,UNS:0.045844,UNS:0.046907
